track_id,name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
3SSOe4Gr3GjT0d61GQHfgH,Mercedes,Mercedes,Semi Tee,2020-05-22,380373,12,0.00304,0.798,0.533,0.793,0.0317,-13.491,0.0671,112.025,4
3ufryzD3EJwOfQoSmheEGu,Easy To Love,Easy To Love,Bucie,2019-12-09,270445,0,0.106,0.713,0.638,0.0746,0.102,-8.399,0.0344,125.987,4
4RPfIe4EAv326abP6dZBSJ,Xigubu,Xigubu,DJ Ganyani,2020-08-21,350066,28,0.0193,0.864,0.699,0.376,0.0755,-7.688,0.0777,125.982,4
7pie3kUjFeGOGE5Sjy9tN5,"Midnight Starring (feat. DJ Tira, Busiswa & Moonchild Sanelly)",Blaqboy Music Presents Gqom Wave,DJ Maphorisa,2017-11-17,352653,41,0.0192,0.936,0.69,0.000257,0.0822,-6.533,0.095,126.027,4
09zl1Tb8QaW64mMAo3dZOU,Huku,Limpopo Champions League,Sho Madjozi,2018-12-14,213750,36,0.00331,0.864,0.785,2.08e-05,0.0469,-6.985,0.0393,128.0,4
1zXaeLCs72Hg1XBdyrXtqI,Piano Piano,Road to Alfika,Alfa Kat,2019-08-01,274259,29,0.0202,0.85,0.513,0.032,0.081,-5.782,0.0847,107.03,4
6KlOMbkMRBQUFWpYe1z8Nq,Labantwana Ama Uber,Labantwana Ama Uber,Semi Tee,2019-09-20,383577,44,0.0422,0.866,0.623,0.21,0.0529,-9.673,0.0781,112.018,4
5x1j3ERLA6KpIdTi6c4dAS,"Lorch (feat. Semi Tee, Miano & Kammu Dee)",The Return of the Scorpion Kings,Kabza De Small,2019-11-29,374961,41,0.17,0.913,0.681,2.12e-05,0.0677,-9.914,0.0619,112.994,4
34MU6GBnnd9E6l8fNVq547,Gabadiya,Gabadiya,Semi Tee,2020-02-28,420050,33,0.0179,0.805,0.706,0.000294,0.117,-9.947,0.0984,112.007,4
74MtjssrlAPAtxqN6oAGD8,Danger Dinji,Danger Dinji,Movaz Warombosaji Nation,2020-12-25,318432,26,0.209,0.959,0.676,0.0,0.0748,-7.176,0.147,112.985,4
7cVgVA4VO6EaVWvKZGQF9m,"Amanikiniki (feat. Major League Djz, Kamo Mphela & Bontle Smith)",Musical Kings,Mfr Souls,2020-08-14,348531,43,0.0314,0.847,0.692,0.00513,0.0486,-9.038,0.054,113.003,4
7uhOIYLVWbBZ6ISBoyiMrl,Ke Star (feat. Vigro Deep),Sghubu Ses Excellent,Focalistic,2020-12-04,433136,33,0.000955,0.883,0.54,0.0619,0.0528,-8.794,0.0644,112.017,4
6K7TA9kfqjmqcgfmU4pT4u,Gugulethu,Re Mmino,Prince Kaybee,2019-03-08,519334,39,0.0271,0.731,0.698,0.1,0.104,-7.985,0.031,123.028,4
7ytYzBHkEhgF8RPWjCITEB,Wololo (feat. Mampintsha),Wololo,Babes Wodumo,2016-04-29,390112,41,0.000294,0.895,0.751,0.0032,0.0524,-6.373,0.0588,126.053,4
7iPnbJ1W7wus9QqeBtpuII,Getting Late,Getting Late,Tyla,2019-10-25,254557,48,0.0238,0.76,0.626,0.0213,0.129,-10.615,0.0452,114.98,4
2jKhxVBUbGcZgNQOAiKKuW,Mama Amina,Mama Amina,Marioo,2020-11-30,260754,37,0.104,0.827,0.773,0.0154,0.0806,-8.03,0.0429,112.999,4
0ujzok2rT73GoZrokq5Wnc,Shay'mpempe Instrumental - Filtered,Shay'mpempe amapiano mix,Muzzy D Pilot,2020-03-27,349518,43,0.0885,0.906,0.573,0.328,0.0725,-14.479,0.0818,112.997,4
1hRpoVpLcVLhRuhd4XAxRV,Dragon of the West,Sandy Friends,Caleb Grenier,2021-06-04,252857,0,0.544,0.743,0.526,1.22e-05,0.0824,-10.169,0.0364,83.969,4
24Lc4fAKLCNrXbIssLCinr,03/04,03/04,oshul,2021-04-09,206511,0,0.349,0.57,0.627,0.00152,0.0901,-6.294,0.0406,85.987,4
1OApYfqUJfRKj0hMqsXCpm,Fierce Eyes,Fierce Eyes,Not So Poetic,2021-06-04,216163,0,0.0183,0.421,0.796,0.0,0.346,-10.707,0.0406,100.045,4
31MFbR3OtFarYRDgDhYdvv,Jimbo,Jimbo,Fran Ortiz,2021-01-17,169404,1,0.917,0.73,0.175,0.824,0.157,-20.621,0.0961,80.026,4
5VcpewfEIchLWxFyjsj38U,Bounce,F.U.N.,Kace,2021-05-31,155620,0,0.284,0.951,0.737,2.15e-05,0.0914,-7.314,0.154,106.959,4
7ySP5kpSTtRXIzO4izOCbO,WHATSHOULDWEDO?,WHATSHOULDWEDO?,Mixtortion,2021-05-04,164185,0,0.587,0.542,0.863,0.0,0.874,-4.655,0.252,77.499,4
0Ux1Rx1gXNf3wsCT9U4KQy,Cloud Nine,Cloud Nine,Jake Davies,2021-04-14,200000,5,0.418,0.627,0.318,0.922,0.0939,-15.431,0.037,119.99,4
5m0bpTUQHmLhTF65FGwUAL,I'm Done,I'm Done,Dragonis,2017-03-30,169727,0,0.0112,0.58,0.936,0.165,0.413,-5.696,0.146,139.876,4
43vHf1yUh4soOD87LxYC1A,star,growth,pipe 5G,2021-01-01,387885,0,0.883,0.79,0.607,0.937,0.125,-8.715,0.0418,99.018,4
5r1czhIx9M6k8HwiGgrnrN,Westworld,Westworld,Kaotic One,2020-07-08,166791,0,0.269,0.879,0.714,0.0,0.0501,-5.946,0.181,95.012,4
10SdwmAHbBwd6qb0T5WUZa,Sun Still Finds the West,Breakers,Idler Wheel,2020-11-13,207963,0,0.000785,0.341,0.635,0.564,0.156,-8.924,0.0279,140.247,4
3XJ14IuJUUZ9RzvO83If8E,No Help,No Help,Kett & RöNNïN,2021-06-01,171174,0,0.0413,0.928,0.415,0.0104,0.12,-10.653,0.168,100.023,4
3StWTZMLPD10j1PUAdJkyU,Kung Fu Heartbreak,Kung Fu Heartbreak,Q$R,2021-05-27,146666,0,0.907,0.652,0.504,0.219,0.114,-10.722,0.0624,179.997,4
7l1UHiD2iPXyUOLD3LB0e9,Summer,Summer,Yunus Çiçek,2021-04-30,183754,0,0.043,0.614,0.682,0.0101,0.428,-11.271,0.0354,128.023,4
4lYHYpHnPJNxlkOTdRgVsp,Solitude is Addictive,Solitude is Addictive,Dossia,2021-05-31,288545,11,0.429,0.432,0.528,0.000886,0.21,-7.039,0.0735,110.056,4
1fpRyYsRIgvYJxLlld9PwL,you and i,you and i,Wizard Santa,2021-05-31,192000,0,0.00339,0.61,0.79,0.723,0.661,-3.444,0.199,90.06,4
2OSrVspe6ufwmh1oYrnoJQ,alibi,MONOTONIC HE.ART,Pett Ruu,2021-05-14,188475,0,0.00193,0.642,0.653,2.54e-05,0.102,-7.683,0.0964,112.06,4
0WUfl0akDWyX6P1F50pgvY,Through,Through,Perfect Shade,2021-04-17,240218,0,0.0107,0.516,0.745,1.1e-06,0.423,-8.475,0.0289,96.009,4
586db12cUPbF6aB3ZmKkq8,Lady Of The Moon,Lady Of The Moon,Jay Johnson,2021-02-05,230462,0,0.798,0.539,0.286,0.124,0.115,-14.744,0.0322,83.947,4
5eCTLfW5AMgwSTXLx2vsIF,A Night in the City,Night in the City,L-AER,2021-03-31,268812,0,0.000102,0.523,0.593,0.882,0.96,-16.62,0.0473,100.085,4
5YVaejMojPHHWofG3Ur40w,A Night in Vice,A Night in Vice,NiraN,2021-05-28,374173,0,0.00476,0.543,0.881,0.908,0.0867,-5.86,0.038,126.992,4
7agTIrBxFBQyycuHFhM9hC,Anything Anymore,Anything Anymore,Soy Benny,2021-02-07,208050,1,0.515,0.763,0.365,0.207,0.107,-11.578,0.0434,140.094,4
0ff5HAbaDQxyR5151MhQxv,Lavender,Lavender,Die Auster Bunny,2021-06-01,229880,0,0.794,0.551,0.36,8.13e-05,0.155,-6.57,0.0276,86.273,4
0pDWpv2uRmE1rZYlb4VW2s,Indian Summer,inconspicuous,Jeffbvox,2021-04-29,260414,0,0.0366,0.533,0.493,0.0077,0.206,-10.114,0.0299,130.032,4
15B23AY1MT2BgUI5LKLwkJ,Candle,Candle,Zain,2020-10-28,240125,0,0.926,0.644,0.255,0.024,0.119,-14.916,0.0283,89.958,4
1nTAInLYjp0SQFUbjfoxKu,The Matrix,The Matrix,Absol Da Don,2021-05-21,130507,0,0.344,0.545,0.602,8.79e-06,0.11,-7.083,0.367,159.151,4
6xym7xaloOldZTQt1FoYAN,Anything 4 U,Anything 4 U,Angelo Sole,2021-04-11,237609,0,0.212,0.432,0.708,0.0,0.0447,-6.678,0.0598,146.936,4
1ucqMfyA95jpBnHNTHPAuM,Charged Up,Charged Up,BCKR,2021-05-28,172285,0,0.316,0.833,0.519,9.47e-05,0.176,-10.043,0.388,140.002,4
2nZj2RCTfXz0F8Fz6ZB1K3,The Hand,The Hand,Spaghetti Betty,2021-06-04,224493,0,0.113,0.41,0.477,0.28,0.0805,-8.361,0.0375,114.943,4
3BtQtI7VzliTflIWAEJV1H,L.m.f.a.O,L.m.f.a.O,Simo Khzami,2021-05-26,190185,0,0.442,0.756,0.468,0.138,0.111,-10.896,0.0601,119.99,4
4QLl85aLFa9OHeXg0uNgfX,Haymaker,Haymaker,Kaotic One,2020-05-14,164440,0,0.271,0.637,0.853,0.0,0.153,-7.602,0.27,164.897,4
4HJ336ly0eSzH6Y5p6dgzv,honeycomb,honeycomb,Liz Mathiesen,2021-06-03,142500,17,0.994,0.751,0.027,0.897,0.0925,-26.352,0.0526,120.021,3
3NkO75LQg1vBKrpSoxMxxt,Lost in Time,Lost in Time,otysee,2021-06-04,157384,2,0.393,0.577,0.275,0.935,0.533,-19.501,0.0291,129.963,4
2QTlGxRMYKJrMJ7z2Tm0Dw,Skyfall,Skyfall,Elephant Magnet,2021-06-04,188127,0,0.00791,0.737,0.775,0.000158,0.254,-7.038,0.0472,103.0,4
0hwEV0TcM5MbT9HNcRK0Mu,KOMOREBI,KOMOREBI,Late Summer Drive,2021-06-04,381349,10,0.174,0.574,0.453,0.562,0.103,-8.53,0.0286,117.968,4
1DXjFf35ceMPSFHzx0IkD9,Childhood Memories,"Sunday, 6PM",Lazy Jamister,2021-05-15,128000,0,0.947,0.606,0.198,0.95,0.0976,-13.405,0.0403,75.006,4
0gyfqZsk4yT7Jm9LxXOutp,Rupture,Rupture,COFFIIN,2021-02-14,248709,0,0.324,0.46,0.751,0.727,0.147,-8.36,0.044,156.96,4
1wRbiIlwHrZFx6j6gzcTfy,Beautiful Angel,Beautiful Angel,Alex Koss,2021-06-04,151605,0,0.0296,0.372,0.646,0.0,0.106,-5.672,0.0554,143.772,4
2DlbEUcEjUANmFhieQ29L3,...Of Heresy,...Of Heresy,Leviathan Cycle,2021-06-04,197800,0,0.000153,0.292,0.925,0.773,0.239,-6.499,0.143,200.043,4
7nujwihie1bk9jW5ELFNM6,Experiment,Experiment,Vachella,2021-05-28,215111,0,0.0841,0.67,0.987,0.868,0.332,-9.334,0.0369,134.991,4
5lk9HZYGgJS53bwcyoD9qn,The Void,Everybody Has A Face,The Chevaliers,2021-02-15,182786,6,0.000876,0.393,0.982,0.529,0.11,-5.048,0.0951,164.126,4
6FRxI097jdSnBU613oC7qd,Pearls of Silence,Hot Milo,culaccino,2021-05-23,221769,0,0.0216,0.78,0.484,0.00245,0.0551,-9.656,0.0405,105.994,4
2UFksHNAlIzkDypgawab37,REAL MAN,REAL MAN,Poppa Harp,2021-04-30,160026,0,0.0418,0.698,0.634,0.0,0.0952,-13.381,0.61,163.02,4
1wJ8091S6LDc9Frqi4OenK,until it goes away,until it goes away,Escaping Mobil Avenue,2021-06-04,197400,0,0.00486,0.539,0.863,4.87e-06,0.355,-7.711,0.0399,79.989,4
1wlfRibEkzsGaIXVt10S5Y,"Castle Town (from ""The Legend of Zelda: Spirit Tracks"")","Snoozy Spirit Tracks, Vol. 1",Snoozy Booth,2021-06-06,188733,8,0.905,0.568,0.28,0.881,0.104,-15.565,0.0302,109.884,4
0GHsGqiljDZj0pnBxWDSp4,Fake Friends,Fake Friends,Haji Springer,2021-02-17,211169,12,0.00294,0.661,0.723,0.0,0.0853,-8.086,0.0536,121.967,4
1A6GE5iVMYM7psrwtqHmAl,How 2 Find Hope,How 2 Find Hope,OB,2021-05-21,197647,1,0.0716,0.65,0.693,0.0,0.126,-7.693,0.229,170.068,4
5wkSMTxyZjWYt4cuUH7CJB,One Night,One Night,Ryan Bale,2021-05-14,238726,0,0.000177,0.559,0.532,2.13e-05,0.111,-9.856,0.0249,136.04,4
04MLyMUaOQ7GGwYU1aE04Y,Rogue Warbler,Rogue Warbler,Modo Frigio,2021-05-28,293478,0,0.00679,0.535,0.659,0.865,0.078,-12.762,0.0287,122.017,4
4uDg9SiYMWFYO0KNW3hhVD,Baddie,Baddie,04 D'ice,2021-05-03,204840,1,0.305,0.779,0.665,0.0,0.118,-8.285,0.127,149.995,4
7kppyL0pM86piLRzUmp2fa,Insimbi,Selimathunzi,Mthunzi,2020-01-24,277906,37,0.182,0.708,0.779,0.00363,0.123,-8.408,0.0535,119.975,4
428JKI7aO86RjJh0uqG9fg,Into Ingawe,Into Ingawe,Sun-El Musician,2019-06-07,270818,48,0.386,0.613,0.725,0.0205,0.113,-9.856,0.0475,108.017,4
7jpE6bWODjuZXeeFiNpgIJ,Iyeboh,Iyeboh,The Nameless Band,2020-04-10,355493,5,0.0481,0.843,0.638,0.828,0.0544,-6.192,0.0628,125.005,4
1Eum24tziiY0sRBRx7hWBb,Ubomi Abumanga,Ubomi Abumanga,Sun-El Musician,2020-05-29,332533,48,0.0628,0.772,0.71,0.769,0.0551,-11.52,0.0399,117.009,4
6pJ30zW19cOeAbcVrtMwSW,Ngize Ngifike,Ngize Ngifike,Azana,2020-06-19,190160,19,0.0895,0.657,0.601,0.859,0.0956,-9.721,0.0334,119.963,4
1CJgvXz6dVKCHPnH8x0g5X,Batho Bana,Batho Bana,2Point1,2019-05-17,238012,32,0.303,0.863,0.743,0.0598,0.128,-9.346,0.041,121.981,4
7wL2RB6mQ6HZk3EvXor60C,Ndincedeni 2,Ndincedeni 2,Professor,2020-03-20,244285,33,0.25,0.799,0.842,0.197,0.111,-5.78,0.0303,111.994,4
4Uzg3pALh2Sv5pgxeOmAxo,Iphupho Lami (feat. Skyewanda & Masuda),Iphupho Lami (feat. Skyewanda & Masuda),Goldmax,2020-06-19,205107,16,0.268,0.721,0.632,5.78e-05,0.0878,-7.166,0.035,123.985,4
0qJa93Vo8JZrWgOqyQhexr,Kobanini (feat. Nomcebo & T-Love),Kobanini (feat. Nomcebo & T-Love),Mobi Dixon,2019-10-25,358904,30,0.0106,0.777,0.61,0.317,0.0513,-7.768,0.0514,125.017,4
0RHz6Vire0nWHcvwC6bvPf,Uvalo (feat. Ndu Shezi),Uvalo (feat. Ndu Shezi),Mvzzle,2020-04-24,360868,11,0.0526,0.779,0.604,0.0,0.0874,-5.718,0.0421,122.952,4
5dOqtqULLi5rCtmouf7gPi,Remedy Level - Edit,Remedy Level,LaSoulMates,2020-06-19,234285,2,0.0357,0.695,0.86,0.0846,0.206,-8.81,0.0304,126.032,4
1DjMQI5kdodOoW5qDxqmMZ,SUGA,Vibez,DJ Mshega,2019-11-01,309506,12,0.0238,0.781,0.599,0.018,0.0334,-12.464,0.0418,119.989,4
1CuLDXJZw8JuP6wCJw90Ko,Fetch Your Life,Re Mmino,Prince Kaybee,2019-03-08,340665,49,0.384,0.786,0.477,0.195,0.111,-12.54,0.0556,124.003,4
36OlTE2Dvuek4h4hXmf9FX,Sphesihle (feat. Mthunzi),Sphesihle (feat. Mthunzi),Thabsie,2019-11-08,272260,45,0.274,0.713,0.544,0.0,0.0789,-9.964,0.0892,91.991,4
3GjKqFWVkN8xlP5Yldr2Le,Turn You On,Turn You On,Mi Casa,2015-02-23,302106,48,0.176,0.849,0.541,0.00514,0.275,-7.372,0.0406,124.001,4
1TnxFLmkEkUfiof9PwaJaM,Yasha Imizi,Circle of Life,Claudio x Kenza,2020-02-28,296000,24,0.0426,0.739,0.692,0.876,0.0885,-8.949,0.0416,121.01,4
0Bl8N02J5qjjLRk2SlH3Jc,Uhuru,Uhuru,Sun-El Musician,2020-04-17,287689,39,0.0296,0.579,0.88,0.907,0.0902,-8.251,0.0397,110.026,4
1OG9dw1czwSSPP5gpSfbjD,Da Lawds Prayer (feat. Bontle Smith),Mambisa,Various Artists,2019-11-28,438152,14,0.0189,0.824,0.74,0.166,0.028,-10.384,0.0503,113.999,4
1SpyVRR3QnkLeB8Rg0T0k2,Tsokombela,Tsokombela,DJ Ganyani,2020-05-23,315966,6,0.00667,0.797,0.731,0.133,0.129,-7.236,0.0593,116.999,4
1GsmyDal2cPoAiuUIwWjAQ,Mpororo,Circle of Life,Claudio x Kenza,2020-02-28,370146,8,0.00371,0.864,0.794,0.888,0.0373,-7.674,0.0505,125.986,4
0Khta2SiNQVJ6wBgiS331o,Phesheya,Shonamalanga (EP),Mas Musiq,2020-04-17,399290,25,0.0233,0.847,0.517,0.277,0.0471,-15.468,0.0637,112.999,4
2YXf32CaC2PzXIgmRb2GK2,"eMcimbini (feat. Aymos, Samthing Soweto, Mas Musiq & Myztro) - Live",Scorpion Kings Live,Kabza De Small,2020-02-03,407787,48,0.00646,0.844,0.564,0.163,0.0231,-10.817,0.0855,112.996,4
1kFqoBTG9bernFQUAC5e0S,Your Body,Su Casa (Europe Release),Mi Casa,2014-08-26,219920,38,0.0197,0.91,0.592,0.000449,0.112,-7.522,0.0498,124.046,4
6GzlnKE33mZDmzDSihuq8t,Emazulwini (feat. Nomcebo) - Mas Musiq Remake,Mambisa,Various Artists,2019-11-28,454901,18,0.0258,0.827,0.748,0.306,0.0283,-11.709,0.0592,114.003,4
31ukTS7IhCfzqi2nBwdPYb,Umaqondana,Umaqondana,Azana,2020-07-03,304906,16,0.035,0.698,0.785,0.0102,0.0725,-8.639,0.0487,119.994,4
5A70McnYpUEuTcZiQK4CiF,Sondela,Nostalgia,TRESOR,2019-01-25,273066,51,0.424,0.727,0.441,0.369,0.0988,-12.213,0.0398,109.037,4
026nX3YmiDNYheiNTyLj31,Shiya Phansi,Shiya Phansi,Claudio x Kenza,2020-01-17,264373,1,0.0596,0.777,0.773,8.17e-05,0.085,-7.309,0.0541,112.998,4
1ySrv5CK5gHnehduj5xL0T,Ub'Ukhona (feat. ShaSha),Shonamalanga (EP),Mas Musiq,2020-04-17,424776,33,0.00738,0.83,0.509,0.647,0.0417,-13.631,0.107,113.0,4
0IORx4OdBhBSqdmxf6HYig,Your Love,Your Love,Azana,2020-05-22,228600,26,0.655,0.614,0.53,0.0402,0.0876,-9.877,0.0375,94.909,4
3JpoM324kjnJDrjCXTFiqP,Yes You Do,Re Mmino,Prince Kaybee,2019-03-08,346310,21,0.00227,0.841,0.535,0.237,0.0943,-9.137,0.067,123.025,4
7KagcNrstnN5H2se1UUkMb,Falling For You,Shonamalanga (EP),Mas Musiq,2020-04-17,382299,35,0.206,0.808,0.629,0.165,0.0306,-12.234,0.0488,112.995,4
7BBPfDLjooHAEAQiIOz8HI,I Rise - Radio Edit,I Rise (Radio Edit) (feat. Msaki),Black Motion,2019-06-21,236170,31,0.024,0.753,0.747,0.0388,0.176,-8.66,0.0523,125.012,4
2MruuZoi0Au3wBgEQhSzso,Everything - Edit,The Healers: The Last Chapter,Black Motion,2020-09-24,223976,32,0.0592,0.521,0.674,0.685,0.0846,-9.138,0.273,210.005,1
7uWjJqLMacCGJtP5K99nmn,"Mthande (feat. Riky Rick, Sha Sha, DJ Maphorisa & Kabza De Small)",Mambisa,Various Artists,2019-11-28,377935,44,0.00177,0.806,0.757,0.153,0.0241,-10.503,0.0444,112.019,4
41ASyTnK923DjwNNYaFhm6,Thandolwethu,Thandolwethu,Mafikizolo,2020-06-26,330614,27,0.0352,0.781,0.651,0.193,0.0626,-8.776,0.0478,122.006,4
3GFSDvZNZPz0B7odw89yHN,Bambelela (feat. DJ Maphorisa & Kabza De Small),Shonamalanga (EP),Mas Musiq,2020-04-17,393473,41,0.0063,0.802,0.598,0.616,0.0261,-11.342,0.0537,113.02,4
3gq35iViL1FJeFsKaR1hhp,Iyakhala,Iyakhala,Tsheps & Mash,2020-08-07,408625,12,9.51e-05,0.793,0.591,0.78,0.107,-10.938,0.0561,119.995,4
0x4ztt2M1TPoLYBr1qXaLH,Oh Na Na,Oh Na Na,Donald,2020-08-14,355095,8,0.0691,0.745,0.459,0.0376,0.0721,-8.821,0.0456,124.979,4
3CpNByGHjIByYk53Ycvpuq,Rhandza Wena (feat. TO Starquality),Shonamalanga (EP),Mas Musiq,2020-04-17,407785,26,0.00547,0.841,0.772,0.802,0.0485,-14.307,0.0569,112.993,4
5yqWA3hCeRAMphpb5FAdWP,Camagu (feat. Nichume & Blomzit Avenue),Camagu (feat. Nichume & Blomzit Avenue),Mobi Dixon,2020-02-05,325845,26,0.0468,0.793,0.696,0.109,0.0665,-7.867,0.0448,125.975,4
5g6uznSOJ446jA1UZ76D69,Marry Me - Edit,Marry Me (Edit) (feat. Msaki),Black Motion,2020-08-28,287901,19,0.22,0.671,0.873,0.338,0.0932,-6.915,0.0583,114.937,4
5rV6ICYm2WvgD0zXMCMPbz,Zaka,Zaka,Slezzy K,2020-07-03,165023,0,0.237,0.656,0.692,0.0,0.0878,-6.403,0.263,89.986,5
7BUUwjuAjTCKp9P6mCBqkL,Somnyama,Somnyama,DJ Kabila,2019-05-24,404000,21,0.00119,0.692,0.795,0.14,0.128,-7.096,0.0347,119.985,4
73bWPGjh6yjmIV7BpqdkPR,Yehla Moya - Da Capo & Nduduzo Makhathini Remix,Yehla Moya (Da Capo & Nduduzo Makhathini Remix),King Fela,2020-05-15,417906,26,7.23e-06,0.716,0.734,0.521,0.0637,-7.479,0.0459,115.996,4
5OOeLnVCaUUnBviiM5J46E,Bayethe,Bayethe EP,DJ Qness,2020-08-21,471034,32,0.232,0.639,0.624,0.833,0.106,-9.337,0.0386,123.005,4
2zK0dhPMkWTLntkcdrcygN,Njamba,Njamba,Suraj,2020-06-19,445675,16,0.133,0.838,0.533,0.133,0.0683,-9.173,0.0454,125.002,4
63fQtz9sjyb8Ly5ce79ch1,Sweet Wine,Sweet Wine,Mi Casa,2020-03-26,240000,20,0.0442,0.837,0.767,0.0238,0.0192,-6.051,0.0423,122.014,4
3RoQTkYqtetNvEOYkStDSg,Uleleni - Edit,Uleleni (Edit) (feat. Ami Faku),Black Motion,2020-09-11,245200,14,0.05,0.81,0.728,0.00159,0.0421,-8.109,0.0612,120.043,4
6IVjF6tfGdFBZr4wXhMRtC,Akulaleki,Akulaleki,Samthing Soweto,2019-08-30,381586,37,0.143,0.895,0.674,0.0726,0.0578,-8.694,0.0882,116.013,4
2jkmZ2bTa9eckZLutpeeNm,Awe Ma,Awe Ma,Miss Twaggy,2020-09-18,260000,2,0.076,0.756,0.56,0.339,0.101,-9.585,0.0792,119.981,4
3peytwnbQgA7xEhtovNySA,Found You,Found You,Da Capo,2017-10-13,353736,32,0.272,0.704,0.446,0.817,0.111,-13.704,0.0569,121.91,4
2tjbSkPKKH1GFUhSr96tq0,Oh My Gawd (feat. Nicki Minaj & K4mo),Oh My Gawd (feat. Nicki Minaj & K4MO),Mr Eazi,2020-09-10,180000,24,0.151,0.817,0.866,0.0,0.0946,-3.86,0.216,94.007,4
0IORx4OdBhBSqdmxf6HYig,Your Love,Your Love,Azana,2020-05-22,228600,26,0.655,0.614,0.53,0.0402,0.0876,-9.877,0.0375,94.909,4
7MtpW10epOD3sUtURL5ZDu,Nobody,Nobody,DJ Neptune,2020-03-06,145860,52,0.251,0.707,0.866,2.5e-06,0.263,-3.612,0.0354,108.053,4
4f2pbMCBo4NONUWsTIm6H3,No Thinking,No Thinking,Nova,2020-08-07,207802,1,0.158,0.8,0.686,0.0,0.115,-5.024,0.146,95.058,4
1pLOxV11pQRIyHnGIVZVDH,Surrender,"Life is Eazi, Vol. 2 - Lagos To London",Mr Eazi,2018-11-09,162102,40,0.0214,0.859,0.659,2.8e-05,0.0813,-5.515,0.0965,120.02,4
6xe6BocwJcN1MIipYaHdkV,Dabebi,"Life is Eazi, Vol. 2 - Lagos To London",Mr Eazi,2018-11-09,178106,39,0.266,0.879,0.756,0.0,0.186,-4.503,0.0533,105.175,4
2cf3SkA0LxOMJmo6GAMHTB,Emazulwini,Ganyani's House Grooves 10,DJ Ganyani,2017-11-17,312960,46,0.0629,0.763,0.722,0.744,0.045,-10.628,0.0582,124.996,4
0Df1EhQBA1RH2gEbaFywqM,Ingoma (Bamba Amakhanda),Ingoma (Bamba Amakhanda),Mkeyz,2020-09-04,337710,5,0.0107,0.892,0.458,0.782,0.0767,-12.537,0.0633,113.989,4
5NkvKJem8BSNcZXsgNZpMI,Sho Mo Mi,High Tension,Bella Shmurda,2020-01-27,154615,40,0.21,0.721,0.58,0.0,0.176,-6.509,0.267,104.23,4
6u88i4DmQG9rsN4UTKQEhj,Inside,Inside,TheOnlyRosa,2018-01-17,186945,14,0.388,0.558,0.725,1.21e-05,0.091,-5.303,0.265,207.677,4
5aDAwf4fABN9oZ52PDbX2o,Price to Pay,Price to Pay,Miss Pru DJ,2020-05-08,325871,41,0.22,0.666,0.504,0.0,0.113,-8.032,0.058,163.457,3
7I2mvPzyARW1wfIDppgtBk,Counting Sheep,Counting Sheep,Jay Hardway,2019-08-16,164460,11,7.67e-05,0.721,0.818,0.000379,0.262,-5.254,0.0316,125.074,4
7jIwGaXqpW3baYVQoXPcrg,Butterfly Effect,Butterfly Effect,Curbi,2015-11-13,184370,29,0.0201,0.427,0.968,0.00905,0.516,-0.9,0.233,126.336,4
5gXKDmafOQ8i4lYr62wxTk,Deep Jungle Walk,He.art,Astrix,2016-02-29,555704,60,0.000658,0.618,0.885,0.502,0.37,-8.347,0.0454,138.029,4
2fovN88nMPZhATtCNeNaqM,Adhana,Adhana,Vini Vici,2018-01-01,460869,56,0.00808,0.593,0.992,0.822,0.165,-6.58,0.0724,138.052,4
3v2oAQomhOcYCPPHafS3KV,Opus,Opus,Eric Prydz,2016-02-05,543453,66,0.000702,0.275,0.721,0.821,0.0792,-6.222,0.0359,125.156,4
2L7qzGqRIWrLw2YDdB6azz,"Divine Moments of Truth - Astrix, Loud & The Lost Secret Door Remix","Divine Moments of Truth (Astrix, Loud & The Lost Secret Door Remix)",Various Artists,2017-03-06,600410,34,0.0194,0.454,0.766,0.433,0.366,-6.856,0.0564,140.008,4
0So7RRwiYYIKH63BFCu58N,Ineffable Mysteries,Ineffable Mysteries From Shpongleland,Shpongle,2009-10-28,625906,26,0.00636,0.59,0.72,0.272,0.63,-7.376,0.0335,105.003,4
2Xf6k7niuuyfY1aiHTe52d,Take A Chance,Take A Chance,Oliver Heldens,2020-02-14,220810,42,0.000556,0.594,0.929,0.64,0.14,-5.36,0.0352,125.004,4
5aLH3GQgqlJhkrjM8tu9yP,Resonance,Resonance EP,Calvin Logue,2020-06-19,240000,27,0.283,0.682,0.897,0.607,0.152,-5.952,0.0989,126.019,4
1824cJezpL5B278zaSEoGG,Control,Resonance EP,Calvin Logue,2020-06-19,230156,17,0.0851,0.614,0.988,0.856,0.14,-6.664,0.0707,127.986,4
09c49mXu0SOt4qLc9QNlme,Mysteryland,Mysteryland,Calvin Logue,2018-11-19,203809,23,0.142,0.545,0.983,0.923,0.0988,-3.646,0.0498,125.999,4
2BiPS0ejeyCHWvotD7HMpj,Stay With Me,Stay With Me,Calvin Logue,2019-09-16,222580,11,0.258,0.645,0.99,0.242,0.195,-2.137,0.201,123.981,4
1HrMWH5GUdK6Yi94rbANJA,Cola,Cola,CamelPhat,2017-06-16,223869,74,0.0245,0.706,0.74,0.512,0.135,-7.904,0.0325,122.007,3
